#begin document (story100.txt); part 000
story100.txt	tok_No	Token			POS			Coreference
story100.txt	2    	ಆಫ್                                 	PSP            	I-NP    			ಆಫ್,psp                        	-     
story100.txt	3    	ಮೆಡಿಕಲ್                               	N__NNP         	I-NP    			ಮೆಡಿಕಲ್,n                        	-     
story100.txt	4    	ಸೈನ್ಸಸ್                               	N__NN          	I-NP    			ಸೈನ್ಸಸ್,n                        	-     
story100.txt	5    	(ತಿದ್ದುಪಡಿ                        	N__NN          	B-NP    			ತಿದ್ದುಪಡಿ,n                       	-     
story100.txt	6    	)                   	RD__SYM        	I-NP    			!,punc                        	-     
story100.txt	7    	ಕಾಯ್ದೆ                                	N__NN          	B-NP    			ಕಾಯ್ದೆ,n                         	-     
story100.txt	8    	,                   	RD__PUNC       	I-NP    			COMMA,punc                    	-     
story100.txt	9    	2016                	QT__QTC        	B-NP    			2016,num                      	-     
story100.txt	10   	ರಲ್ಲಿ                                	PSP            	I-NP    			ರಲ್ಲಿ,psp                       	-     
story100.txt	11   	ಸೆಕ್ಷನ್                               	N__NN          	B-NP    			ಸೆಕ್ಷನ್,n                        	-     
story100.txt	12   	10                  	QT__QTC        	B-NP    			10,num                        	-     
story100.txt	13   	(ಡಿ                                 	N__NNP         	I-NP    			ಡಿ,n                           	-     
story100.txt	14   	)                   	RD__SYM        	I-NP    			!,punc                        	-     
story100.txt	15   	ಮತ್ತು                                	CC__CCD        	B-CCP   			ಮತ್ತು,avy                       	-     
story100.txt	16   	ಸೆಕ್ಷನ್                               	N__NN          	B-NP    			ಸೆಕ್ಷನ್,n                        	-     
story100.txt	17   	33                  	QT__QTC        	B-NP    			33,num                        	-     
story100.txt	18   	(ಎಂಬಿ                                	N__NNP         	I-NP    			ಎಂಬು,n                          	-     
story100.txt	19   	)                   	RD__SYM        	I-NP    			!,punc                        	-     
story100.txt	20   	ಅನ್ನು                                	PSP            	I-NP    			ಅನ್ನು,psp                       	-     
story100.txt	21   	ಒಳಗೊಂಡಿದೆ                              	V__VM__VF      	B-VGF   			ಒಳಗೊಳ್ಳು,v                       	-     
story100.txt	22   	.                   	RD__PUNC       	B-BLK   			.,punc                        	-     

story100.txt	0    	ಈ                                  	DM__DMD        	B-NP    			ಈ,pn                          	-     
story100.txt	1    	ತಿದ್ದುಪಡಿಯ                        	N__NN          	I-NP    			ತಿದ್ದುಪಡಿ,n                       	-     
story100.txt	2    	ಮೂಲಕ                                	RP__RPD        	I-NP    			ಮೂಲಕ,avy                       	-     
story100.txt	3    	ಸಂಸತ್ತು                               	N__NN          	B-NP    			ಸಂಸತ್ತು,n                        	-     
story100.txt	4    	ರಾಷ್ಟ್ರೀಯ                              	JJ             	B-NP    			ರಾಷ್ಟ್ರ,adj                      	-     
story100.txt	5    	ಅರ್ಹತಾ                               	N__NN          	I-NP    			ಅರ್ಹತಾ,n                        	-     
story100.txt	6    	ಪ್ರವೇಶ                               	JJ             	B-NP    			ಪ್ರವೇಶ,adj                      	-     
story100.txt	7    	ಪರೀಕ್ಷೆಗೆ                              	N__NN          	I-NP    			ಪರೀಕ್ಷೆ,n                        	-     
story100.txt	8    	(ನೀಟ್                                	N__NN          	B-NP    			ನೀಟ್,n                          	-     
story100.txt	9    	)                   	RD__SYM        	I-NP    			!,punc                        	-     
story100.txt	10   	ಶಾಸನಬದ್ಧ                        	JJ             	B-NP    			ಶಾಸನಬದ್ಧ,adj                    	-     
story100.txt	11   	ಮಾನ್ಯತೆ                               	N__NN          	I-NP    			ಮಾನ್ಯ,n                         	-     
story100.txt	12   	ನೀಡಿದೆ                                	V__VM__VF      	B-VGF   			ನೀಡು,v                          	-     
story100.txt	13   	.                   	RD__PUNC       	B-BLK   			.,punc                        	-     

story100.txt	0    	ಡಿಸೆಂಬರ್                               	N__NNP         	B-NP    			ಡಿಸೆಂಬರ್,n                        	-     
story100.txt	1    	27                  	QT__QTC        	I-NP    			27,num                        	-     
story100.txt	2    	,                   	RD__PUNC       	I-NP    			COMMA,punc                    	-     
story100.txt	3    	2010                	QT__QTC        	B-NP    			2010,num                      	-     
story100.txt	4    	,                   	RD__PUNC       	I-NP    			COMMA,punc                    	-     
story100.txt	5    	ಫೆಬ್ರವರಿ                              	N__NNP         	B-NP    			ಫೆಬ್ರವರಿ,n                       	-     
story100.txt	6    	2012                	QT__QTC        	I-NP    			2012,num                      	-     
story100.txt	7    	ಮತ್ತು                                	CC__CCD        	B-CCP   			ಮತ್ತು,avy                       	-     
story100.txt	8    	23                  	QT__QTC        	B-NP    			23,num                        	-     
story100.txt	9    	,                   	RD__PUNC       	I-NP    			COMMA,punc                    	-     
story100.txt	10   	2013                	QT__QTC        	B-NP    			2013,num                      	-     
story100.txt	11   	ರಂದು                                 	PSP            	I-NP    			ರಂದು,psp                        	-     
story100.txt	12   	ಅಧಿಕೃತ                               	JJ             	B-NP    			ಅಧಿಕೃತ,adj                      	-     
story100.txt	13   	ಗೆಜೆಟ್ನಲ್ಲಿ                        	N__NNP         	I-NP    			ಗೆಜೆಟ್,n                         	-     
story100.txt	14   	ಘೋಷಿಸಲಾದ                              	V__VM__VNG     	B-VGNN  			ಘೋಷಿಸು,v                         	-     
story100.txt	15   	ತಿದ್ದುಪಡಿಗಳ                       	N__NN          	B-NP    			ತಿದ್ದುಪಡಿ,n                       	-     
story100.txt	16   	ಮೂಲಕ                                	RP__RPD        	I-NP    			ಮೂಲಕ,avy                       	-     
story100.txt	17   	,                   	RD__PUNC       	I-NP    			COMMA,punc                    	-     
story100.txt	18   	1997                	QT__QTC        	B-NP    			1997,num                      	-     
story100.txt	19   	ರ                                  	PSP            	I-NP    			ರ,psp                         	-     
story100.txt	20   	ಪದವೀಧರ                              	JJ             	B-NP    			ಪದವೀಧರ,adj                     	-     
story100.txt	21   	ವೈದ್ಯಕೀಯ                              	JJ             	I-NP    			ವೈದ್ಯ,adj                       	-     
story100.txt	22   	ಶಿಕ್ಷಣ                               	N__NN          	I-NP    			ಶಿಕ್ಷಿಸು,n                        	-     
story100.txt	23   	ನಿಬಂಧನೆಗಳನ್ನು                      	N__NN          	I-NP    			ನಿಬಂಧನೆ,n                        	-     
story100.txt	24   	ಸೇರಿಸಲಾಗಿದೆ                        	V__VM__VF      	B-VGF   			ಸೇರು,v                          	-     
story100.txt	25   	.                   	RD__PUNC       	B-BLK   			.,punc                        	-     

story100.txt	0    	ಆದಾಗ್ಯೂ                               	CC__CCS        	B-CCP   			ಆದಾಗ್ಯೂ,avy                      	-     
story100.txt	1    	,                   	RD__PUNC       	I-CCP   			COMMA,punc                    	-     
story100.txt	2    	ಇದು                                 	DM__DMD        	B-NP    			ಇದು,pn                         	-     
story100.txt	3    	ಕಾನೂನಾತ್ಮಕವಾಗಿ                      	RB             	B-RBP   			ಕಾನೂನಾತ್ಮಕ,adv                    	-     
story100.txt	4    	ಸರಿಯಾದ                               	JJ             	B-NP    			ಸರಿ,adj                        	-     
story100.txt	5    	ಹೇಳಿಕೆ                                	N__NNV         	I-NP    			ಹೇಳು,n                          	-     
story100.txt	6    	ಎಂದು                                 	CC__CCS        	B-CCP   			ಎಂದು,avy                        	-     
story100.txt	7    	ತೋರುವುದಿಲ್ಲ                        	V__VM__VF      	B-VGF   			ತೋರು,v                          	-     
story100.txt	8    	.                   	RD__PUNC       	B-BLK   			.,punc                        	-     

story100.txt	0    	ನಿಯಂತ್ರಣ                              	N__NN          	B-NP    			ನಿಯಂತ್ರಣ,n                       	-     
story100.txt	1    	/ಅಧಿಸೂಚನೆಯು                       	RD__SYM        	I-NP    			/,punc                        	-     
story100.txt	2    	ಕಾನೂನಿನಿಂದ                              	N__NN          	B-NP    			ಕಾನೂನು,n                         	-     
story100.txt	3    	ಪ್ರದತ್ತವಾದ                       	N__NN          	I-NP    			ಪ್ರ,n                          	-     
story100.txt	4    	ಅಧಿಕಾರವನ್ನು                       	N__NN          	B-NP    			ಅಧಿಕಾರ,n                        	-     
story100.txt	5    	ಚಲಾಯಿಸಲು                              	V__VM__VINF    	B-VGINF 			ಚಲಾಯಿಸು,v                        	-     
story100.txt	6    	ಹೊರಡಿಸಲಾದ                        	V__VM__VNG     	B-VGNN  			ಹೊರಡು,v                         	-     
